"Country.Name","Country.Code","Series.Name","Series.Code","X2013..YR2013.","X2014..YR2014.","X2015..YR2015."
"Vietnam","VNM","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","492.959137688731"
"Vietnam","VNM","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","486.7738"
"Vietnam","VNM","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","499.038588841179"
"Vietnam","VNM","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","473.919128834918"
"Vietnam","VNM","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","524.6445"
"Vietnam","VNM","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","525.913919172001"
"Vietnam","VNM","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","523.314074699112"
"Yemen, Rep.","YEM","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Yemen, Rep.","YEM","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Yemen, Rep.","YEM","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Yemen, Rep.","YEM","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Yemen, Rep.","YEM","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Yemen, Rep.","YEM","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Yemen, Rep.","YEM","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Yemen, Rep.","YEM","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Yemen, Rep.","YEM","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Zambia","ZMB","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Zambia","ZMB","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Zambia","ZMB","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Zambia","ZMB","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Zambia","ZMB","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Zambia","ZMB","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Zambia","ZMB","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Zambia","ZMB","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Zambia","ZMB","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Zimbabwe","ZWE","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Zimbabwe","ZWE","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Zimbabwe","ZWE","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Zimbabwe","ZWE","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Zimbabwe","ZWE","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Zimbabwe","ZWE","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Zimbabwe","ZWE","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Zimbabwe","ZWE","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Zimbabwe","ZWE","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"","","","","","",""
"","","","","","",""
"","","","","","",""
"Data from database: Education Statistics: Learning Outcomes","","","","","",""
"Last Updated: 12/12/2016","","","","","",""
